58204814	Epistory	<http://www.wikidata.org/entity/Q23779414>
58204814	Epistory	<http://www.wikidata.org/entity/Q23779414>
58204814	Epistory - Typing Chronicles	<http://www.wikidata.org/entity/Q23779414>
58215816	TeamForge	<http://www.wikidata.org/entity/Q2379026>
58215816	TeamForge	<http://www.wikidata.org/entity/Q2379026>
58215816	TeamForge	<http://www.wikidata.org/entity/Q2379026>
58215816	SFEE	<http://www.wikidata.org/entity/Q2379026>
58471291	Windows 95 SP2	<http://www.wikidata.org/entity/Q2403431>
58471291	Windows 95 SP2	<http://www.wikidata.org/entity/Q2403431>
58471291	Windows 95 SP2	<http://www.wikidata.org/entity/Q2403431>
58471291	Windows 95 OSR2	<http://www.wikidata.org/entity/Q2403431>
58813881	Game Maker	<http://www.wikidata.org/entity/Q243720>
58813881	Game Maker	<http://www.wikidata.org/entity/Q243720>
58813881	Game Maker	<http://www.wikidata.org/entity/Q243720>
58940773	K-Lite Codec Pack	<http://www.wikidata.org/entity/Q2449010>
58940773	K-Lite Codec Pack	<http://www.wikidata.org/entity/Q2449010>
58940773	K-Lite Codec Pack	<http://www.wikidata.org/entity/Q2449010>
59074103	PaintShop Pro	<http://www.wikidata.org/entity/Q24614>
59074103	PaintShop Pro	<http://www.wikidata.org/entity/Q24614>
59074103	PaintShop Pro	<http://www.wikidata.org/entity/Q24614>
59074103	Paint Shop Pro 2020	<http://www.wikidata.org/entity/Q24614>
59092365	WinAce	<http://www.wikidata.org/entity/Q2463160>
59092365	WinAce	<http://www.wikidata.org/entity/Q2463160>
59092365	WinAce	<http://www.wikidata.org/entity/Q2463160>
59903690	CLion	<http://www.wikidata.org/entity/Q25403544>
59903690	CLion	<http://www.wikidata.org/entity/Q25403544>
59903690	CLion	<http://www.wikidata.org/entity/Q25403544>
59922234	Liferay Portal	<http://www.wikidata.org/entity/Q254211>
59922234	Liferay Portal	<http://www.wikidata.org/entity/Q254211>
59922234	Liferay Portal	<http://www.wikidata.org/entity/Q254211>
60466097	RStudio server Professional Edition	<http://www.wikidata.org/entity/Q25936207>
60466097	RStudio server Professional Edition	<http://www.wikidata.org/entity/Q25936207>
60466097	RStudio server Professional Edition	<http://www.wikidata.org/entity/Q25936207>
60497160	GitLab EE	<http://www.wikidata.org/entity/Q25973915>
60497160	GitLab EE	<http://www.wikidata.org/entity/Q25973915>
60497160	GitLab EE	<http://www.wikidata.org/entity/Q25973915>
60497160	GitLab	<http://www.wikidata.org/entity/Q25973915>
60519217	GetRight	<http://www.wikidata.org/entity/Q2599581>
60519217	GetRight	<http://www.wikidata.org/entity/Q2599581>
60519217	GetRight	<http://www.wikidata.org/entity/Q2599581>
60697323	PDF Split and Merge Enhanced	<http://www.wikidata.org/entity/Q26162374>
60697323	PDF Split and Merge Enhanced	<http://www.wikidata.org/entity/Q26162374>
60697323	PDF Split and Merge Enhanced	<http://www.wikidata.org/entity/Q26162374>
60697323	PDF sam Enhanced	<http://www.wikidata.org/entity/Q26162374>
60988467	Windows XP Media Center Edition	<http://www.wikidata.org/entity/Q2643528>
60988467	Windows XP Media Center Edition	<http://www.wikidata.org/entity/Q2643528>
60988467	Windows XP Media Center Edition	<http://www.wikidata.org/entity/Q2643528>
60988467	Windows XP Media Center Edition 2006	<http://www.wikidata.org/entity/Q2643528>
61393318	Deluxe Paint	<http://www.wikidata.org/entity/Q2683487>
61393318	Deluxe Paint	<http://www.wikidata.org/entity/Q2683487>
61393318	Deluxe Paint	<http://www.wikidata.org/entity/Q2683487>
61393318	DPaint	<http://www.wikidata.org/entity/Q2683487>
61516155	IBM AIX	<http://www.wikidata.org/entity/Q269856>
61516155	IBM AIX	<http://www.wikidata.org/entity/Q269856>
61516155	IBM AIX	<http://www.wikidata.org/entity/Q269856>
61516155	AIX	<http://www.wikidata.org/entity/Q269856>
61563543	Zarafa for home	<http://www.wikidata.org/entity/Q27042442>
61563543	Zarafa for home	<http://www.wikidata.org/entity/Q27042442>
61563543	Zarafa for home	<http://www.wikidata.org/entity/Q27042442>
61577597	Magento Enterprise Edition	<http://www.wikidata.org/entity/Q27063986>
61577597	Magento Enterprise Edition	<http://www.wikidata.org/entity/Q27063986>
61577597	Magento Enterprise Edition	<http://www.wikidata.org/entity/Q27063986>
61589283	Oracle Grid Engine	<http://www.wikidata.org/entity/Q2708256>
61589283	Oracle Grid Engine	<http://www.wikidata.org/entity/Q2708256>
61589283	Oracle Grid Engine	<http://www.wikidata.org/entity/Q2708256>
61589283	SGE	<http://www.wikidata.org/entity/Q2708256>
61716542	Amikumu	<http://www.wikidata.org/entity/Q27229846>
61716542	Amikumu	<http://www.wikidata.org/entity/Q27229846>
61716542	Amikumu	<http://www.wikidata.org/entity/Q27229846>
62289430	Solaris Trusted Extensions	<http://www.wikidata.org/entity/Q27865945>
62289430	Solaris Trusted Extensions	<http://www.wikidata.org/entity/Q27865945>
62289430	Solaris Trusted Extensions	<http://www.wikidata.org/entity/Q27865945>
62366570	Camera Utility	<http://www.wikidata.org/entity/Q27943366>
62366570	Camera Utility	<http://www.wikidata.org/entity/Q27943366>
62366570	Camera Utility	<http://www.wikidata.org/entity/Q27943366>
62366570	Blackmagic Camera Utility	<http://www.wikidata.org/entity/Q27943366>
62591096	3CX Phone System	<http://www.wikidata.org/entity/Q2816466>
62591096	3CX Phone System	<http://www.wikidata.org/entity/Q2816466>
62591096	3CX Phone System	<http://www.wikidata.org/entity/Q2816466>
63220792	BackupAssist	<http://www.wikidata.org/entity/Q2878443>
63220792	BackupAssist	<http://www.wikidata.org/entity/Q2878443>
63220792	BackupAssist	<http://www.wikidata.org/entity/Q2878443>
63296991	Barry's Emacs	<http://www.wikidata.org/entity/Q2885703>
63296991	Barry's Emacs	<http://www.wikidata.org/entity/Q2885703>
63296991	Barry's Emacs	<http://www.wikidata.org/entity/Q2885703>
64342505	SabineOS	<http://www.wikidata.org/entity/Q29858629>
64342505	SabineOS	<http://www.wikidata.org/entity/Q29858629>
64342505	SabineOS	<http://www.wikidata.org/entity/Q29858629>
64342505	SabOS	<http://www.wikidata.org/entity/Q29858629>
65159531	FINE	<http://www.wikidata.org/entity/Q3063241>
65159531	FINE	<http://www.wikidata.org/entity/Q3063241>
65159531	FINE	<http://www.wikidata.org/entity/Q3063241>
65159531	Fine Is Not Emacs	<http://www.wikidata.org/entity/Q3063241>
65405691	Eternal Lands	<http://www.wikidata.org/entity/Q3087714>
65405691	Eternal Lands	<http://www.wikidata.org/entity/Q3087714>
65405691	Eternal Lands	<http://www.wikidata.org/entity/Q3087714>
66865016	Metafile Companion	<http://www.wikidata.org/entity/Q32360613>
66865016	Metafile Companion	<http://www.wikidata.org/entity/Q32360613>
66865016	Metafile Companion	<http://www.wikidata.org/entity/Q32360613>
67009202	IrfanView	<http://www.wikidata.org/entity/Q324957>
67009202	IrfanView	<http://www.wikidata.org/entity/Q324957>
67009202	IrfanView	<http://www.wikidata.org/entity/Q324957>
67073263	F-19 Stealth Fighter	<http://www.wikidata.org/entity/Q3255718>
67073263	F-19 Stealth Fighter	<http://www.wikidata.org/entity/Q3255718>
67073263	F-19 Stealth Fighter	<http://www.wikidata.org/entity/Q3255718>
67119203	MSN Messenger	<http://www.wikidata.org/entity/Q3260284>
67119203	MSN Messenger	<http://www.wikidata.org/entity/Q3260284>
67119203	MSN Messenger	<http://www.wikidata.org/entity/Q3260284>
67185897	Immunet	<http://www.wikidata.org/entity/Q3266644>
67185897	Immunet	<http://www.wikidata.org/entity/Q3266644>
67185897	Immunet	<http://www.wikidata.org/entity/Q3266644>
67200258	S-PLUS	<http://www.wikidata.org/entity/Q3267991>
67200258	S-PLUS	<http://www.wikidata.org/entity/Q3267991>
67200258	S-PLUS	<http://www.wikidata.org/entity/Q3267991>
68104221	OpenQM	<http://www.wikidata.org/entity/Q3353125>
68104221	OpenQM	<http://www.wikidata.org/entity/Q3353125>
68104221	OpenQM	<http://www.wikidata.org/entity/Q3353125>
68104221	ScarletDME	<http://www.wikidata.org/entity/Q3353125>
68928237	Puffchat	<http://www.wikidata.org/entity/Q34287706>
68928237	Puffchat	<http://www.wikidata.org/entity/Q34287706>
68928237	Puffchat	<http://www.wikidata.org/entity/Q34287706>
68928812	RTPatch	<http://www.wikidata.org/entity/Q34288233>
68928812	RTPatch	<http://www.wikidata.org/entity/Q34288233>
68928812	RTPatch	<http://www.wikidata.org/entity/Q34288233>
69304105	RescueTime	<http://www.wikidata.org/entity/Q34637733>
69304105	RescueTime	<http://www.wikidata.org/entity/Q34637733>
69304105	RescueTime	<http://www.wikidata.org/entity/Q34637733>
69551342	SmartSVN	<http://www.wikidata.org/entity/Q3486873>
69551342	SmartSVN	<http://www.wikidata.org/entity/Q3486873>
69551342	SmartSVN	<http://www.wikidata.org/entity/Q3486873>
70422780	Windows Live Movie Maker	<http://www.wikidata.org/entity/Q3569300>
70422780	Windows Live Movie Maker	<http://www.wikidata.org/entity/Q3569300>
70422780	Windows Live Movie Maker	<http://www.wikidata.org/entity/Q3569300>
70492383	Zmacs	<http://www.wikidata.org/entity/Q3575656>
70492383	Zmacs	<http://www.wikidata.org/entity/Q3575656>
70492383	Zmacs	<http://www.wikidata.org/entity/Q3575656>
71058400	Astroburn	<http://www.wikidata.org/entity/Q3627630>
71058400	Astroburn	<http://www.wikidata.org/entity/Q3627630>
71058400	Astroburn	<http://www.wikidata.org/entity/Q3627630>
71060986	AtariWriter	<http://www.wikidata.org/entity/Q3627868>
71060986	AtariWriter	<http://www.wikidata.org/entity/Q3627868>
71060986	AtariWriter	<http://www.wikidata.org/entity/Q3627868>
71665486	Microsoft Publisher	<http://www.wikidata.org/entity/Q368338>
71665486	Microsoft Publisher	<http://www.wikidata.org/entity/Q368338>
71665486	Microsoft Publisher	<http://www.wikidata.org/entity/Q368338>
71665486	Publisher	<http://www.wikidata.org/entity/Q368338>
73081158	TokuDB	<http://www.wikidata.org/entity/Q3813425>
73081158	TokuDB	<http://www.wikidata.org/entity/Q3813425>
73081158	TokuDB	<http://www.wikidata.org/entity/Q3813425>
73295269	Wt	<http://www.wikidata.org/entity/Q383314>
73295269	Wt	<http://www.wikidata.org/entity/Q383314>
73295269	Wt	<http://www.wikidata.org/entity/Q383314>
73849443	VoltDB	<http://www.wikidata.org/entity/Q3884002>
73849443	VoltDB	<http://www.wikidata.org/entity/Q3884002>
73849443	VoltDB	<http://www.wikidata.org/entity/Q3884002>
